Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-21 20:56:14,3.8 GB,6.1 GB,1.3 MB/s,120 kB/s
2023-03-21 20:56:15,3.8 GB,6.1 GB,1.7 MB/s,155 kB/s
2023-03-21 20:56:16,3.8 GB,6.1 GB,751 kB/s,58 kB/s
2023-03-21 20:56:18,3.8 GB,6.1 GB,1.3 MB/s,110 kB/s
2023-03-21 20:56:19,3.8 GB,6.1 GB,1.1 MB/s,126 kB/s
2023-03-21 20:56:20,3.8 GB,6.1 GB,2.2 MB/s,203 kB/s
2023-03-21 20:56:21,3.8 GB,6.1 GB,1.5 MB/s,144 kB/s
2023-03-21 20:56:22,3.8 GB,6.1 GB,2.2 MB/s,199 kB/s
2023-03-21 20:56:23,3.8 GB,6.1 GB,2.4 MB/s,211 kB/s
2023-03-21 20:56:24,3.8 GB,6.1 GB,2.1 MB/s,177 kB/s
2023-03-21 20:56:26,3.9 GB,6.1 GB,1.7 MB/s,123 kB/s
2023-03-21 20:56:27,3.9 GB,6.1 GB,1.5 MB/s,124 kB/s
2023-03-21 20:56:28,3.9 GB,6.1 GB,1.7 MB/s,160 kB/s
2023-03-21 20:56:29,3.9 GB,6.1 GB,1.2 MB/s,121 kB/s
2023-03-21 20:56:31,3.9 GB,6.1 GB,2.0 MB/s,159 kB/s
2023-03-21 20:56:32,3.9 GB,6.1 GB,2.0 MB/s,177 kB/s
2023-03-21 20:56:33,3.9 GB,6.1 GB,1.8 MB/s,161 kB/s
2023-03-21 20:56:34,3.9 GB,6.1 GB,2.1 MB/s,176 kB/s
2023-03-21 20:56:35,3.9 GB,6.1 GB,1.4 MB/s,121 kB/s
2023-03-21 20:56:37,3.9 GB,6.1 GB,2.1 MB/s,175 kB/s
2023-03-21 20:56:38,3.9 GB,6.1 GB,1.4 MB/s,120 kB/s
2023-03-21 20:56:39,3.9 GB,6.1 GB,1.1 MB/s,81 kB/s
2023-03-21 20:56:40,3.9 GB,6.1 GB,1.9 MB/s,160 kB/s
2023-03-21 20:56:41,3.9 GB,6.1 GB,1.7 MB/s,146 kB/s
2023-03-21 20:56:43,3.9 GB,6.1 GB,1.9 MB/s,166 kB/s
2023-03-21 20:56:44,3.9 GB,6.1 GB,1.6 MB/s,150 kB/s
2023-03-21 20:56:45,3.9 GB,6.1 GB,2.0 MB/s,192 kB/s
2023-03-21 20:56:46,3.9 GB,6.1 GB,1.5 MB/s,141 kB/s
2023-03-21 20:56:47,3.9 GB,6.1 GB,856 kB/s,88 kB/s
2023-03-21 20:56:49,3.9 GB,6.1 GB,1.1 MB/s,87 kB/s
2023-03-21 20:56:50,3.9 GB,6.1 GB,1.5 MB/s,128 kB/s
2023-03-21 20:56:51,3.9 GB,6.1 GB,1.3 MB/s,104 kB/s
2023-03-21 20:56:52,3.9 GB,6.1 GB,2.1 MB/s,173 kB/s
2023-03-21 20:56:53,3.9 GB,6.1 GB,1.4 MB/s,134 kB/s
2023-03-21 20:56:55,3.9 GB,6.2 GB,2.0 MB/s,156 kB/s
2023-03-21 20:56:56,3.9 GB,6.2 GB,1.3 MB/s,109 kB/s
2023-03-21 20:56:57,3.9 GB,6.2 GB,741 kB/s,64 kB/s
2023-03-21 20:56:58,3.9 GB,6.2 GB,787 kB/s,64 kB/s
2023-03-21 20:57:00,3.9 GB,6.2 GB,2.0 MB/s,150 kB/s
2023-03-21 20:57:01,3.9 GB,6.2 GB,2.0 MB/s,151 kB/s
2023-03-21 20:57:02,3.9 GB,6.2 GB,2.0 MB/s,143 kB/s
2023-03-21 20:57:03,3.9 GB,6.2 GB,2.0 MB/s,160 kB/s
2023-03-21 20:57:04,3.9 GB,6.2 GB,1.7 MB/s,138 kB/s
2023-03-21 20:57:05,3.9 GB,6.2 GB,1.1 MB/s,80 kB/s
2023-03-21 20:57:07,3.9 GB,6.2 GB,558 kB/s,43 kB/s
2023-03-21 20:57:08,3.9 GB,6.2 GB,983 kB/s,62 kB/s
2023-03-21 20:57:09,3.9 GB,6.2 GB,1.5 MB/s,103 kB/s
2023-03-21 20:57:10,3.9 GB,6.2 GB,2.3 MB/s,202 kB/s
2023-03-21 20:57:11,3.9 GB,6.2 GB,2.2 MB/s,161 kB/s
2023-03-21 20:57:13,3.9 GB,6.2 GB,2.4 MB/s,210 kB/s
2023-03-21 20:57:14,3.9 GB,6.2 GB,2.5 MB/s,188 kB/s
2023-03-21 20:57:15,3.9 GB,6.2 GB,2.0 MB/s,137 kB/s
2023-03-21 20:57:16,3.9 GB,6.2 GB,2.0 MB/s,155 kB/s
2023-03-21 20:57:18,3.9 GB,6.2 GB,1.4 MB/s,117 kB/s
2023-03-21 20:57:19,3.9 GB,6.2 GB,1.4 MB/s,118 kB/s
2023-03-21 20:57:21,3.9 GB,6.2 GB,1.4 MB/s,142 kB/s
2023-03-21 20:57:22,3.9 GB,6.2 GB,1.7 MB/s,152 kB/s
2023-03-21 20:57:23,3.9 GB,6.2 GB,2.3 MB/s,191 kB/s
2023-03-21 20:57:24,3.9 GB,6.2 GB,1.3 MB/s,107 kB/s
2023-03-21 20:57:25,3.9 GB,6.2 GB,1.5 MB/s,119 kB/s
2023-03-21 20:57:27,3.9 GB,6.2 GB,1.0 MB/s,110 kB/s
2023-03-21 20:57:28,3.9 GB,6.2 GB,571 kB/s,62 kB/s
2023-03-21 20:57:29,3.9 GB,6.2 GB,1.3 MB/s,108 kB/s
2023-03-21 20:57:30,4.0 GB,6.2 GB,1.1 MB/s,84 kB/s
2023-03-21 20:57:31,4.0 GB,6.2 GB,2.0 MB/s,173 kB/s
2023-03-21 20:57:33,4.0 GB,6.2 GB,1.9 MB/s,164 kB/s
2023-03-21 20:57:34,4.0 GB,6.2 GB,1.2 MB/s,120 kB/s
2023-03-21 20:57:35,4.0 GB,6.2 GB,1.8 MB/s,160 kB/s
2023-03-21 20:57:36,4.0 GB,6.2 GB,1.7 MB/s,149 kB/s
2023-03-21 20:57:38,4.0 GB,6.2 GB,775 kB/s,69 kB/s
2023-03-21 20:57:39,4.0 GB,6.2 GB,1.1 MB/s,91 kB/s
2023-03-21 20:57:40,4.0 GB,6.2 GB,974 kB/s,83 kB/s
2023-03-21 20:57:41,4.0 GB,6.2 GB,1.3 MB/s,101 kB/s
2023-03-21 20:57:43,4.0 GB,6.2 GB,1.9 MB/s,171 kB/s
2023-03-21 20:57:44,4.0 GB,6.2 GB,2.5 MB/s,219 kB/s
2023-03-21 20:57:45,4.0 GB,6.2 GB,2.3 MB/s,184 kB/s
2023-03-21 20:57:46,4.0 GB,6.2 GB,2.5 MB/s,209 kB/s
2023-03-21 20:57:47,4.0 GB,6.2 GB,2.0 MB/s,156 kB/s
2023-03-21 20:57:48,4.0 GB,6.2 GB,2.0 MB/s,156 kB/s
2023-03-21 20:57:50,4.0 GB,6.2 GB,2.2 MB/s,165 kB/s
2023-03-21 20:57:51,4.0 GB,6.2 GB,1.6 MB/s,134 kB/s
2023-03-21 20:57:52,4.0 GB,6.2 GB,1.6 MB/s,123 kB/s
2023-03-21 20:57:53,4.0 GB,6.2 GB,2.0 MB/s,158 kB/s
2023-03-21 20:57:55,4.0 GB,6.2 GB,1.9 MB/s,144 kB/s
2023-03-21 20:57:56,4.0 GB,6.2 GB,2.1 MB/s,160 kB/s
2023-03-21 20:57:57,4.0 GB,6.2 GB,1.9 MB/s,183 kB/s
2023-03-21 20:57:58,4.0 GB,6.2 GB,1.3 MB/s,90 kB/s
2023-03-21 20:58:00,4.0 GB,6.2 GB,1.3 MB/s,150 kB/s
2023-03-21 20:58:01,4.0 GB,6.2 GB,2.3 MB/s,172 kB/s
2023-03-21 20:58:02,4.0 GB,6.2 GB,1.9 MB/s,139 kB/s
2023-03-21 20:58:03,4.0 GB,6.2 GB,2.4 MB/s,187 kB/s
2023-03-21 20:58:04,4.0 GB,6.2 GB,1.7 MB/s,103 kB/s
2023-03-21 20:58:06,4.0 GB,6.2 GB,2.1 MB/s,157 kB/s
2023-03-21 20:58:07,4.0 GB,6.2 GB,2.6 MB/s,176 kB/s
2023-03-21 20:58:08,4.0 GB,6.2 GB,2.0 MB/s,132 kB/s
2023-03-21 20:58:09,4.0 GB,6.2 GB,1.4 MB/s,108 kB/s
2023-03-21 20:58:10,4.0 GB,6.2 GB,2.0 MB/s,150 kB/s
2023-03-21 20:58:12,4.0 GB,6.2 GB,2.0 MB/s,150 kB/s
2023-03-21 20:58:13,4.0 GB,6.2 GB,1.8 MB/s,184 kB/s
2023-03-21 20:58:14,4.0 GB,6.2 GB,2.1 MB/s,164 kB/s
2023-03-21 20:58:16,4.0 GB,6.2 GB,2.0 MB/s,161 kB/s
2023-03-21 20:58:17,4.0 GB,6.2 GB,1.8 MB/s,143 kB/s
2023-03-21 20:58:18,4.0 GB,6.2 GB,1.8 MB/s,139 kB/s
2023-03-21 20:58:19,4.0 GB,6.2 GB,1.9 MB/s,154 kB/s
2023-03-21 20:58:21,4.0 GB,6.2 GB,1.3 MB/s,116 kB/s
2023-03-21 20:58:22,4.0 GB,6.2 GB,2.1 MB/s,160 kB/s
2023-03-21 20:58:23,4.0 GB,6.2 GB,2.4 MB/s,194 kB/s
2023-03-21 20:58:24,4.0 GB,6.2 GB,2.1 MB/s,159 kB/s
2023-03-21 20:58:25,4.0 GB,6.2 GB,1.9 MB/s,130 kB/s
2023-03-21 20:58:26,4.1 GB,6.2 GB,1.9 MB/s,140 kB/s
2023-03-21 20:58:28,4.1 GB,6.2 GB,1.5 MB/s,119 kB/s
2023-03-21 20:58:29,4.1 GB,6.2 GB,2.0 MB/s,143 kB/s
2023-03-21 20:58:30,4.1 GB,6.2 GB,1.9 MB/s,162 kB/s
2023-03-21 20:58:31,4.1 GB,6.2 GB,2.0 MB/s,154 kB/s
2023-03-21 20:58:32,4.1 GB,6.2 GB,2.3 MB/s,174 kB/s
2023-03-21 20:58:33,4.1 GB,6.2 GB,2.1 MB/s,153 kB/s
2023-03-21 20:58:35,4.1 GB,6.2 GB,2.3 MB/s,180 kB/s
2023-03-21 20:58:36,4.1 GB,6.2 GB,1.9 MB/s,136 kB/s
2023-03-21 20:58:37,4.1 GB,6.2 GB,1.4 MB/s,98 kB/s
2023-03-21 20:58:38,4.1 GB,6.2 GB,2.2 MB/s,166 kB/s
2023-03-21 20:58:39,4.1 GB,6.2 GB,1.8 MB/s,146 kB/s
2023-03-21 20:58:41,4.1 GB,6.2 GB,2.3 MB/s,163 kB/s
2023-03-21 20:58:42,4.1 GB,6.2 GB,2.4 MB/s,184 kB/s
2023-03-21 20:58:43,4.1 GB,6.2 GB,2.3 MB/s,186 kB/s
2023-03-21 20:58:44,4.1 GB,6.2 GB,2.3 MB/s,177 kB/s
2023-03-21 20:58:45,4.1 GB,6.2 GB,2.1 MB/s,171 kB/s
2023-03-21 20:58:46,4.1 GB,6.2 GB,2.0 MB/s,161 kB/s
2023-03-21 20:58:47,4.1 GB,6.2 GB,2.1 MB/s,168 kB/s
2023-03-21 20:58:49,4.1 GB,6.2 GB,1.8 MB/s,141 kB/s
2023-03-21 20:58:50,4.1 GB,6.2 GB,2.1 MB/s,156 kB/s
2023-03-21 20:58:51,4.1 GB,6.2 GB,2.0 MB/s,141 kB/s
2023-03-21 20:58:53,4.1 GB,6.2 GB,2.0 MB/s,145 kB/s
2023-03-21 20:58:54,4.1 GB,6.2 GB,2.2 MB/s,176 kB/s
2023-03-21 20:58:55,4.1 GB,6.2 GB,2.0 MB/s,163 kB/s
2023-03-21 20:58:56,4.1 GB,6.2 GB,1.8 MB/s,136 kB/s
2023-03-21 20:58:57,4.1 GB,6.2 GB,2.2 MB/s,167 kB/s
2023-03-21 20:58:58,4.1 GB,6.2 GB,1.9 MB/s,138 kB/s
2023-03-21 20:59:00,4.1 GB,6.2 GB,1.8 MB/s,135 kB/s
2023-03-21 20:59:01,4.1 GB,6.2 GB,1.9 MB/s,130 kB/s
2023-03-21 20:59:02,4.1 GB,6.2 GB,2.2 MB/s,164 kB/s
2023-03-21 20:59:03,4.1 GB,6.2 GB,1.9 MB/s,145 kB/s
2023-03-21 20:59:04,4.1 GB,6.2 GB,1.9 MB/s,143 kB/s
2023-03-21 20:59:05,4.1 GB,6.2 GB,1.8 MB/s,145 kB/s
2023-03-21 20:59:06,4.1 GB,6.2 GB,1.6 MB/s,138 kB/s
2023-03-21 20:59:07,4.1 GB,6.2 GB,1.9 MB/s,165 kB/s
2023-03-21 20:59:09,4.1 GB,6.2 GB,2.3 MB/s,172 kB/s
2023-03-21 20:59:10,4.1 GB,6.2 GB,2.0 MB/s,147 kB/s
2023-03-21 20:59:11,4.1 GB,6.2 GB,2.1 MB/s,160 kB/s
2023-03-21 20:59:12,4.1 GB,6.2 GB,2.2 MB/s,174 kB/s
2023-03-21 20:59:13,4.1 GB,6.2 GB,2.2 MB/s,173 kB/s
2023-03-21 20:59:14,4.1 GB,6.2 GB,1.9 MB/s,150 kB/s
2023-03-21 20:59:15,4.2 GB,6.2 GB,2.1 MB/s,158 kB/s
2023-03-21 20:59:17,4.2 GB,6.2 GB,1.4 MB/s,125 kB/s
2023-03-21 20:59:18,4.2 GB,6.2 GB,1.9 MB/s,151 kB/s
2023-03-21 20:59:19,4.2 GB,6.2 GB,1.8 MB/s,141 kB/s
2023-03-21 20:59:20,4.2 GB,6.2 GB,1.1 MB/s,70 kB/s
2023-03-21 20:59:22,4.2 GB,6.2 GB,1.7 MB/s,187 kB/s
2023-03-21 20:59:23,4.2 GB,6.2 GB,2.0 MB/s,179 kB/s
2023-03-21 20:59:24,4.2 GB,6.2 GB,1.6 MB/s,151 kB/s
2023-03-21 20:59:25,4.2 GB,6.2 GB,1.8 MB/s,158 kB/s
2023-03-21 20:59:26,4.2 GB,6.2 GB,1.8 MB/s,143 kB/s
2023-03-21 20:59:27,4.2 GB,6.2 GB,1.4 MB/s,109 kB/s
2023-03-21 20:59:28,4.2 GB,6.2 GB,1.7 MB/s,143 kB/s
2023-03-21 20:59:29,4.2 GB,6.2 GB,1.5 MB/s,140 kB/s
2023-03-21 20:59:30,4.2 GB,6.2 GB,1.3 MB/s,118 kB/s
2023-03-21 20:59:32,4.2 GB,6.2 GB,1.5 MB/s,109 kB/s
2023-03-21 20:59:33,4.2 GB,6.2 GB,1.7 MB/s,138 kB/s
2023-03-21 20:59:34,4.2 GB,6.2 GB,1.5 MB/s,133 kB/s
2023-03-21 20:59:35,4.2 GB,6.2 GB,2.0 MB/s,163 kB/s
2023-03-21 20:59:36,4.2 GB,6.2 GB,2.1 MB/s,180 kB/s
2023-03-21 20:59:37,4.2 GB,6.2 GB,1.5 MB/s,131 kB/s
2023-03-21 20:59:38,4.2 GB,6.2 GB,2.2 MB/s,170 kB/s
2023-03-21 20:59:39,4.2 GB,6.2 GB,1.7 MB/s,147 kB/s
2023-03-21 20:59:41,4.2 GB,6.2 GB,790 kB/s,70 kB/s
2023-03-21 20:59:42,4.2 GB,6.2 GB,511 kB/s,45 kB/s
2023-03-21 20:59:43,4.2 GB,6.2 GB,1.5 MB/s,107 kB/s
2023-03-21 20:59:44,4.2 GB,6.2 GB,2.0 MB/s,166 kB/s
2023-03-21 20:59:45,4.2 GB,6.2 GB,945 kB/s,82 kB/s
2023-03-21 20:59:46,4.2 GB,6.2 GB,1.8 MB/s,144 kB/s
2023-03-21 20:59:47,4.2 GB,6.2 GB,1.8 MB/s,156 kB/s
2023-03-21 20:59:49,4.2 GB,6.2 GB,2.2 MB/s,189 kB/s
2023-03-21 20:59:50,4.2 GB,6.2 GB,2.2 MB/s,177 kB/s
2023-03-21 20:59:51,4.2 GB,6.2 GB,2.2 MB/s,165 kB/s
2023-03-21 20:59:52,4.2 GB,6.2 GB,2.2 MB/s,171 kB/s
2023-03-21 20:59:53,4.2 GB,6.2 GB,1.4 MB/s,124 kB/s
2023-03-21 20:59:55,4.2 GB,6.2 GB,1.9 MB/s,159 kB/s
2023-03-21 20:59:56,4.2 GB,6.2 GB,1.7 MB/s,134 kB/s
2023-03-21 20:59:57,4.2 GB,6.2 GB,741 kB/s,69 kB/s
2023-03-21 20:59:58,4.2 GB,6.2 GB,750 kB/s,48 kB/s
2023-03-21 20:59:59,4.2 GB,6.2 GB,1.2 MB/s,104 kB/s
2023-03-21 21:00:00,4.2 GB,6.2 GB,2.0 MB/s,168 kB/s
2023-03-21 21:00:01,4.2 GB,6.2 GB,1.5 MB/s,124 kB/s
2023-03-21 21:00:02,4.2 GB,6.2 GB,1.3 MB/s,117 kB/s
2023-03-21 21:00:04,4.2 GB,6.2 GB,1.5 MB/s,125 kB/s
2023-03-21 21:00:05,4.2 GB,6.2 GB,1.7 MB/s,134 kB/s
2023-03-21 21:00:06,4.2 GB,6.2 GB,1.5 MB/s,130 kB/s
2023-03-21 21:00:07,4.2 GB,6.2 GB,1.4 MB/s,120 kB/s
2023-03-21 21:00:08,4.2 GB,6.2 GB,1.4 MB/s,109 kB/s
2023-03-21 21:00:09,4.2 GB,6.2 GB,1.7 MB/s,135 kB/s
2023-03-21 21:00:10,4.2 GB,6.2 GB,1.8 MB/s,145 kB/s
2023-03-21 21:00:11,4.2 GB,6.2 GB,2.1 MB/s,163 kB/s
2023-03-21 21:00:13,4.2 GB,6.2 GB,1.7 MB/s,134 kB/s
2023-03-21 21:00:14,4.2 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:00:15,4.2 GB,6.2 GB,1.9 MB/s,155 kB/s
2023-03-21 21:00:16,4.3 GB,6.2 GB,1.8 MB/s,156 kB/s
2023-03-21 21:00:18,4.3 GB,6.2 GB,453 kB/s,48 kB/s
2023-03-21 21:00:19,4.3 GB,6.2 GB,1.1 MB/s,100 kB/s
2023-03-21 21:00:20,4.3 GB,6.2 GB,1.9 MB/s,152 kB/s
2023-03-21 21:00:21,4.3 GB,6.2 GB,1.8 MB/s,156 kB/s
2023-03-21 21:00:22,4.3 GB,6.2 GB,1.9 MB/s,155 kB/s
2023-03-21 21:00:23,4.3 GB,6.2 GB,1.8 MB/s,142 kB/s
2023-03-21 21:00:24,4.3 GB,6.2 GB,1.6 MB/s,129 kB/s
2023-03-21 21:00:25,4.3 GB,6.2 GB,1.6 MB/s,105 kB/s
2023-03-21 21:00:27,4.3 GB,6.2 GB,1.7 MB/s,144 kB/s
2023-03-21 21:00:28,4.3 GB,6.2 GB,1.8 MB/s,158 kB/s
2023-03-21 21:00:29,4.3 GB,6.2 GB,1.7 MB/s,140 kB/s
2023-03-21 21:00:30,4.3 GB,6.2 GB,1.6 MB/s,131 kB/s
2023-03-21 21:00:31,4.3 GB,6.2 GB,1.7 MB/s,137 kB/s
2023-03-21 21:00:32,4.3 GB,6.2 GB,1.6 MB/s,124 kB/s
2023-03-21 21:00:33,4.3 GB,6.2 GB,1.6 MB/s,126 kB/s
2023-03-21 21:00:34,4.3 GB,6.2 GB,1.6 MB/s,112 kB/s
2023-03-21 21:00:35,4.3 GB,6.2 GB,1.6 MB/s,135 kB/s
2023-03-21 21:00:37,4.3 GB,6.2 GB,1.5 MB/s,128 kB/s
2023-03-21 21:00:38,4.3 GB,6.2 GB,1.4 MB/s,106 kB/s
2023-03-21 21:00:39,4.3 GB,6.2 GB,2.0 MB/s,153 kB/s
2023-03-21 21:00:40,4.3 GB,6.2 GB,1.8 MB/s,161 kB/s
2023-03-21 21:00:41,4.3 GB,6.2 GB,1.8 MB/s,149 kB/s
2023-03-21 21:00:42,4.3 GB,6.2 GB,1.2 MB/s,96 kB/s
2023-03-21 21:00:43,4.3 GB,6.2 GB,939 kB/s,82 kB/s
2023-03-21 21:00:45,4.3 GB,6.2 GB,705 kB/s,54 kB/s
2023-03-21 21:00:46,4.3 GB,6.2 GB,1.3 MB/s,101 kB/s
2023-03-21 21:00:47,4.3 GB,6.2 GB,1.9 MB/s,152 kB/s
2023-03-21 21:00:48,4.3 GB,6.2 GB,945 kB/s,92 kB/s
2023-03-21 21:00:49,4.3 GB,6.2 GB,1.7 MB/s,138 kB/s
2023-03-21 21:00:50,4.3 GB,6.2 GB,1.8 MB/s,165 kB/s
2023-03-21 21:00:51,4.3 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:00:53,4.3 GB,6.2 GB,1.5 MB/s,138 kB/s
2023-03-21 21:00:54,4.3 GB,6.2 GB,1.9 MB/s,163 kB/s
2023-03-21 21:00:55,4.3 GB,6.2 GB,2.2 MB/s,166 kB/s
2023-03-21 21:00:56,4.3 GB,6.2 GB,1.9 MB/s,144 kB/s
2023-03-21 21:00:57,4.3 GB,6.2 GB,2.1 MB/s,147 kB/s
2023-03-21 21:00:58,4.3 GB,6.2 GB,1.5 MB/s,120 kB/s
2023-03-21 21:00:59,4.3 GB,6.2 GB,1.7 MB/s,139 kB/s
2023-03-21 21:01:01,4.3 GB,6.2 GB,1.6 MB/s,133 kB/s
2023-03-21 21:01:02,4.3 GB,6.2 GB,1.5 MB/s,131 kB/s
2023-03-21 21:01:03,4.3 GB,6.2 GB,1.5 MB/s,130 kB/s
2023-03-21 21:01:04,4.3 GB,6.2 GB,1.4 MB/s,121 kB/s
2023-03-21 21:01:05,4.3 GB,6.2 GB,1.4 MB/s,117 kB/s
2023-03-21 21:01:06,4.3 GB,6.2 GB,1.2 MB/s,106 kB/s
2023-03-21 21:01:07,4.3 GB,6.2 GB,1.3 MB/s,103 kB/s
2023-03-21 21:01:08,4.3 GB,6.2 GB,1.6 MB/s,117 kB/s
2023-03-21 21:01:09,4.3 GB,6.2 GB,1.6 MB/s,136 kB/s
2023-03-21 21:01:10,4.3 GB,6.2 GB,1.4 MB/s,127 kB/s
2023-03-21 21:01:11,4.3 GB,6.2 GB,1.5 MB/s,129 kB/s
2023-03-21 21:01:12,4.3 GB,6.2 GB,1.6 MB/s,122 kB/s
2023-03-21 21:01:13,4.3 GB,6.2 GB,1.7 MB/s,140 kB/s
2023-03-21 21:01:14,4.3 GB,6.2 GB,1.5 MB/s,129 kB/s
2023-03-21 21:01:16,4.3 GB,6.2 GB,1.3 MB/s,138 kB/s
2023-03-21 21:01:17,4.3 GB,6.2 GB,1.2 MB/s,128 kB/s
2023-03-21 21:01:18,4.3 GB,6.2 GB,1.4 MB/s,129 kB/s
2023-03-21 21:01:19,4.3 GB,6.2 GB,1.4 MB/s,131 kB/s
2023-03-21 21:01:20,4.3 GB,6.2 GB,1.3 MB/s,110 kB/s
2023-03-21 21:01:21,4.4 GB,6.2 GB,1.8 MB/s,147 kB/s
2023-03-21 21:01:23,4.4 GB,6.2 GB,1.5 MB/s,144 kB/s
2023-03-21 21:01:24,4.4 GB,6.2 GB,1.9 MB/s,165 kB/s
2023-03-21 21:01:25,4.4 GB,6.2 GB,2.0 MB/s,168 kB/s
2023-03-21 21:01:26,4.4 GB,6.2 GB,1.7 MB/s,161 kB/s
2023-03-21 21:01:27,4.4 GB,6.2 GB,1.7 MB/s,169 kB/s
2023-03-21 21:01:28,4.4 GB,6.2 GB,1.8 MB/s,156 kB/s
2023-03-21 21:01:29,4.4 GB,6.2 GB,1.6 MB/s,150 kB/s
2023-03-21 21:01:30,4.4 GB,6.2 GB,1.4 MB/s,138 kB/s
